,_id,Course_Name,Course_Rate,Course_Description,Lectures_Num,Course_Level,Course_hours
574,5e41158e70dfe123d09ba5f5,c develop doubl come speed visual studio,"4.3
(2,009 ratings)",fast come techniqu everi c develop must know hamedani,33 lectures,All Levels,2.5 hours
575,5e41158e70dfe123d09ba5f6,advanc javascript,"4.5
(4,408 ratings)",three hour learn enough javascript transform junior de senior aim russian,25 lectures,Intermediate,3.5 hours
576,5e41159b70dfe123d09ba5f7,complet guid django rest framework vue,"4.5
(402 ratings)",build profession rest axi singl page applic django vue michel said,84 lectures,Intermediate,13.5 hours
577,5e41159b70dfe123d09ba5f8,neo graph foundat copper,"4.5
(1,551 ratings)",learn graph databas gain fundament skill use neo next project loui layer,71 lectures,Beginner,4 hours
578,5e41159b70dfe123d09ba5f9,process event logstash includ filbert,"4.5
(643 ratings)",process event logstash key part eli stick elasticsearch logstash diana elast stick anderson,53 lectures,All Levels,5.5 hours
579,5e41159b70dfe123d09ba5fa,terraform indepth2020 10 realworld job casestudi,"4.1
(306 ratings)",terraform 10 job casestudi doctor kubernet terraform ansibleek modulesinterpol gcpazur cloud academi,160 lectures,All Levels,12 hours
580,5e41159b70dfe123d09ba5fb,cava memori manag,"4.5
(3,417 ratings)",cava profession need know memori garag collect tune avoid memori lead matt greencroft,31 lectures,Intermediate,3.5 hours
581,5e41159b70dfe123d09ba5fc,drop jerk pipelin grade,"4.2
(2,600 ratings)",build continu integr continu deliveri drop pipelin cava grade artifactori stitch tetranoodl team,30 lectures,All Levels,3.5 hours
582,5e41159b70dfe123d09ba5fd,user stori masterclass depth guid user stori,"4.5
(134 ratings)",increas agil project success learn effect write split map user stori accept criterion ba guid enemi aschenbrenn,51 lectures,All Levels,2 hours
583,5e41159b70dfe123d09ba5fe,patron django web develop pp,"4.6
(690 ratings)",learn databas driven web develop django patron john elder,31 lectures,Beginner,2 hours
584,5e41159b70dfe123d09ba5ff,django 2 masterclass build web ape patron django,"4.5
(139 ratings)",learn django scratch build commerc store web base gener web drawer axi use patron django ashutosh war,135 lectures,All Levels,15.5 hours
585,5e41159b70dfe123d09ba600,master object torment design cava homework solut,"4.5
(3,457 ratings)",dont learn cava learn write practic industri standard object torment softwar super charg career imtiaz ahead,39 lectures,All Levels,5.5 hours
586,5e41159b70dfe123d09ba601,olin andro beginn advanc,"4.4
(1,900 ratings)",olin express concis power develop languag andro learn everyth need know start develop mark price,101 lectures,Beginner,23 hours
587,5e41159b70dfe123d09ba602,uniti game develop master class,"4.5
(52 ratings)",becom game develop brian cox,231 lectures,Beginner,19 hours
588,5e41159b70dfe123d09ba603,build pp react red restor scratch,"4.7
(986 ratings)",learn build web pp react red restor begin publish nail cummin,253 lectures,Beginner,29 hours
589,5e41159b70dfe123d09ba604,wordpress front develop element,"4.7
(107 ratings)",build site want use power wordpress page builder theme creator andrew william,58 lectures,All Levels,6 hours
590,5e41159b70dfe123d09ba605,build reactiv rest axi use spring bootwebflux,"4.4
(625 ratings)",learn write reactiv program spring use webfluxreactor build reactiv rest axi lip,89 lectures,All Levels,9.5 hours
591,5e41159b70dfe123d09ba606,make tile base platform game gamemak studio 2,"4.6
(503 ratings)",learn basi build fun creativ platform game includ trick add polish profession featur peter morgan,89 lectures,All Levels,11 hours
592,5e4115a770dfe123d09ba607,rural tutor rural 8 beginn advanc 8 project,"4.4
(1,171 ratings)",learn latest rural 8 tutor hand complet real life exampl bonu assign tip trick pitfal srikanth shirodkar,79 lectures,Beginner,7.5 hours
593,5e4115a770dfe123d09ba608,complet flutter masterclass andro dart,"4.6
(94 ratings)",learn build beauti comprehens andro user interfac use flutter dart marcu,34 lectures,All Levels,4 hours
594,5e4115a770dfe123d09ba609,data architect bootcamp 43 servic 500 fad 20 tool,"4.3
(251 ratings)",databas mr sagemak redshift blue quicksight rd aroma dynamodb kinet recognit much siddharth met,295 lectures,All Levels,30.5 hours
595,5e4115a770dfe123d09ba60a,grew cava master class build modern apt micro servic,"4.6
(458 ratings)",better rest apt build fast capabl http apt microservic grew protocol suffer protobuf stephen mark terrifi solut architect develop,69 lectures,Intermediate,5.5 hours
596,5e4115a770dfe123d09ba60b,cava 8 new featur simpl way,"4.6
(3,578 ratings)",direct class room video give left right anywher labia expressionsstream durgasoft dura,93 lectures,All Levels,20.5 hours
597,5e4115a770dfe123d09ba60c,advanc c program printer,"4.5
(1,449 ratings)",master printer address memori alloc c collingbourn,65 lectures,Intermediate,4 hours
598,5e4115a770dfe123d09ba60d,learn terraform microsoft azur,"4.3
(560 ratings)",cours take initi set though deploy multipl web servic let train,57 lectures,All Levels,7 hours
599,5e4115a770dfe123d09ba60e,teach explor kind like pro edit,"4.6
(570 ratings)",learn world favourit opensourc pub design tool world comprehens cours dr peter palmari,165 lectures,Beginner,17.5 hours
600,5e4115a770dfe123d09ba60f,master forgav es cava spring boot microservic,"4.5
(162 ratings)",learn es forgav cava spring boot doctor microservic get start amazon web servic in28minut offici,89 lectures,All Levels,8 hours
601,5e4115a770dfe123d09ba610,complet son ajar apt cours beginn profession,"4.4
(406 ratings)",learn use son get son data use ajar cours includ practic exercis exampl use son ajar lawrenc seek,277 lectures,Beginner,20.5 hours
602,5e4115a770dfe123d09ba611,porch deep learn comput vision,"4.4
(759 ratings)",build highli sophist deep learn comput vision applic porch ran slim,135 lectures,All Levels,16.5 hours
603,5e4115a770dfe123d09ba612,angular test masterclass free ebook,"4.5
(292 ratings)",complet guid angular 8 unit test end end eye test includ test best practic angular univers,44 lectures,All Levels,5 hours
604,5e4115a770dfe123d09ba613,complet web automat expel va,"4.6
(447 ratings)",fill web form dynam navig web page intuit extract manipul data increas effici daniel strong,140 lectures,Intermediate,8.5 hours
605,5e4115a770dfe123d09ba614,complet regular express cours beginn,"4.6
(1,473 ratings)",regular express regret javalinuxjavascriptpython languag 30 illustr exercisesexampl suit georg,33 lectures,Beginner,3.5 hours
606,5e4115a770dfe123d09ba615,learn apt technic write son writer,"4.5
(2,424 ratings)",apt document reach technic writer document structur data program experi requir peter gruenbaum,16 lectures,Beginner,1.5 hours
607,5e4115a770dfe123d09ba616,modern cava learn cava 8 featur come,"4.4
(915 ratings)",learn lamb stream new date axi option parallel program cava 8 come lip,102 lectures,All Levels,11 hours
608,5e4115b470dfe123d09ba617,automat framework develop selenium c advanc,"4.4
(614 ratings)",endtoend selenium automat framework develop cours karthik k,111 lectures,All Levels,12.5 hours
609,5e4115b470dfe123d09ba618,becom softwar test learn softwar test get job,"4.4
(1,425 ratings)",test manual test softwar test test qualiti assur manual softwar test fire job tip makar,19 lectures,All Levels,1.5 hours
610,5e4115b470dfe123d09ba619,master cava unit test spring boot mock,"4.4
(1,410 ratings)",learn write awesom cava unit unit test spring boot mock jsonassert hamcrest jsonpath 40 easi step in28minut offici,49 lectures,All Levels,4 hours
611,5e4115b470dfe123d09ba61a,cava web servic,"4.5
(5,859 ratings)",learn designcr consum secur soap rest web servic scratch easi step bharath thippireddi,277 lectures,All Levels,13.5 hours
612,5e4115b470dfe123d09ba61b,robust serum product owner,"4.4
(863 ratings)",take serum product owner skill next level michael de la mala,29 lectures,Intermediate,2.5 hours
613,5e4115b470dfe123d09ba61c,learn complet patron simpl way,"4.7
(654 ratings)",direct class room video give left right anywher patron 3 concept detail beginn expert level durgasoft dura,423 lectures,All Levels,114 hours
614,5e4115b470dfe123d09ba61d,softwar develop process complet cours,"4.1
(69 ratings)",learn select right softwar develop model process tool resourc softwar project daniel pretti,281 lectures,All Levels,23 hours
615,5e4115b470dfe123d09ba61e,agrafena graphic beginn advanc rd edit,"4.3
(1,083 ratings)",monitor serv applic infrastructur drop develop k,43 lectures,All Levels,5.5 hours
616,5e4115b470dfe123d09ba61f,beginn guid augment realiti uniti,"4.5
(539 ratings)",learn creat mobil ar applic wikitud integr admit aros andro penni de,55 lectures,Beginner,11 hours
617,5e4115b470dfe123d09ba620,webservic apt test rest assur apt potman 2020,"4.4
(182 ratings)",webservic apt automat test use reassur apt potman live project cucumb bed paul aroma,181 lectures,All Levels,37.5 hours
618,5e4115b470dfe123d09ba621,procedur terrain gener uniti,"4.6
(480 ratings)",program realist environ c algorithm manipul mesh veget data penni de,85 lectures,Intermediate,15 hours
619,5e4115b470dfe123d09ba622,statist data analysi use expel 2016,"4.5
(983 ratings)",plain simpl lesson descript differenti statist theori expel exampl busi six sight sandeep human,113 lectures,All Levels,14.5 hours
620,5e4115b470dfe123d09ba623,build microservic net core 3 amazon web servic,"4.3
(334 ratings)",use net core x amazon web servic build advanc microservic k,61 lectures,All Levels,11 hours
621,5e4115b470dfe123d09ba624,master patron program complet patron bootcamp 2020,"4.5
(330 ratings)",patron 100 hand hundr patron come challeng quir complet patron ebook beginn expert andrew dumitrescu,339 lectures,All Levels,24.5 hours
622,5e4115b470dfe123d09ba625,master comput vision opencv4 patron deep learn,"4.1
(2,859 ratings)",master opencv4 like pro learn deep learn comput vision year tensorflow cafe 21 project makeev satan,116 lectures,All Levels,11 hours
623,5e4115b470dfe123d09ba626,collabor crawl w gorg go go languag,"4.5
(85 ratings)",master go nodul grew crawl collabor git told mcleod,99 lectures,Intermediate,11 hours
624,5e4115c070dfe123d09ba627,wordpress complet web design latest wordpress design tear,"4.5
(1,612 ratings)",master wordpress webster design element beginn advanc come build wordpress commerc web design shall abraham,56 lectures,All Levels,8 hours
625,5e4115c070dfe123d09ba628,30 profession,"4.5
(372 ratings)",learn beverag power improv organ spatial strategi michael miller,81 lectures,Intermediate,11.5 hours
626,5e4115c070dfe123d09ba629,netapp onto 9 storag essenti,"4.7
(1,027 ratings)",becom san storag nina pass netapp soda exam 2020 nail anderson,191 lectures,All Levels,42.5 hours
627,5e4115c070dfe123d09ba62a,sal server administr part 2,"4.6
(862 ratings)",learn optim improv perform review analysi statist use monitor tool creat index rachel eschar,49 lectures,Beginner,10 hours
628,5e4115c070dfe123d09ba62b,spring spring boot interview guid,"4.4
(1,091 ratings)",prepar spring spring boot interview spring spring boot rest soap web servic spring mac in28minut offici,73 lectures,All Levels,6 hours
629,5e4115c070dfe123d09ba62c,make specifi alon scratch javascript pp,"4.6
(1,230 ratings)",learn javascript pp build ultim music stream webster scratch complet guid greec kidney,169 lectures,All Levels,15 hours
630,5e4115c070dfe123d09ba62d,fundament game engin c sal la,"4.7
(168 ratings)",learn game develop fundament simpl game engin creat one scratch use c sal la gustav peri,52 lectures,All Levels,10.5 hours
631,5e4115c070dfe123d09ba62e,cava design pattern solid design principl,"4.5
(746 ratings)",master guid gang four design pattern solid design principl use cava coffe lower crew,253 lectures,Intermediate,17 hours
632,5e4115c070dfe123d09ba62f,spent core complet guid build rest axi,"4.3
(718 ratings)",learn build secur rest axi spent core entiti framework c ascend war amid,67 lectures,All Levels,4.5 hours
633,5e4115c070dfe123d09ba630,master pea 40 complet guid senior architect,"4.2
(349 ratings)",ʖenrol top rate pea train cours realiz exampl ʖ k chancr,73 lectures,Expert,38.5 hours
634,5e4115c070dfe123d09ba631,doctor swarm masteri drop style cluster orchestr,"4.7
(898 ratings)",build automat monitor server cluster contain use latest open sourc line window bet fish,66 lectures,Intermediate,9.5 hours
635,5e4115c070dfe123d09ba632,complet guid servic portal servicenow 2019,"4.5
(262 ratings)",learn master servic portal madrid releas mark miller,51 lectures,Intermediate,7 hours
636,5e4115c070dfe123d09ba633,oracl databas administr workshop c higher,"4.5
(205 ratings)",help cours exam 1z0072 1z0082 27 hour prepar good da hale alkhudari,203 lectures,All Levels,27 hours
637,5e4115c070dfe123d09ba634,andro multithread masterclass,"4.8
(84 ratings)",complet guid multithread andro fundament thread pool rxjava olin coroutin vasili yukhnov,81 lectures,Beginner,11 hours
638,5e4115c070dfe123d09ba635,react django full stick web pp back apt mobil ape,"4.2
(238 ratings)",react singl page web pp django 2 rest apt patron 3 react nativ cross platform mobil ape andro krystian czekalski,112 lectures,Beginner,17 hours
639,5e4115c070dfe123d09ba636,react tutor project cours,"4.6
(700 ratings)",step step learn react creat interest project john smile,361 lectures,Beginner,45.5 hours
640,5e4115cd70dfe123d09ba637,ultim guid real world applic uniti,"4.1
(431 ratings)",creat partnership uniti technolog move beyond game design build 3 enterpriselevel applic uniti jonathan weinberg,130 lectures,Intermediate,11.5 hours
641,5e4115cd70dfe123d09ba638,men stick complet guid,"4.2
(204 ratings)",best resourc build amaz fullstack ape best mongodb express react node reed larger,44 lectures,All Levels,8.5 hours
642,5e4115cd70dfe123d09ba639,travel apt develop vue sea scratch,"4.7
(382 ratings)",learn develop robust apt travel singlepag applic vue scratch victor gonzalez,49 lectures,Intermediate,5.5 hours
643,5e4115cd70dfe123d09ba63a,etc test beginn expert,"4.2
(1,052 ratings)",etc test essenti cours softwar test profession said,255 lectures,All Levels,19 hours
644,5e4115cd70dfe123d09ba63b,grade masterclass,"4.3
(678 ratings)",discov advanc cava build tool planet bruce e hilton,59 lectures,Beginner,6 hours
